smallest-text-minus href,listing-image src,listing-text-new,listing-text-new 2,fade-out-content-wrapper,fade-out-content-wrapper href 2,db,fade-out-content-wrapper 2,fade-out-content-wrapper 3,fade-out-content-wrapper 4
https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode/acil-memurdan-satilik/30147273,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/11/30147273/03d3801f-7488-46cb-9912-dcb0c83f9b32_image_for_silan_30147273_240x180.jpg,Hyundai Accent Blue 1.6 CRDI Mode,acil memurdan satılık,2013,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode/acil-memurdan-satilik/30147273,540.000 TL,11 Haziran 2025,İstanbul,Başakşehir
https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-joy/clio-otomatik-tesla-ekran-geri-gorus-krom-degisen-tramer-yok/29911077,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/28/29911077/ef288728-2ded-4663-a184-3e351f871a18_image_for_silan_29911077_240x180.jpg,Renault Clio 1.0 TCe Joy,CLİO OTOMATİK- TESLA EKRAN- GERİ GÖRÜŞ- KROM/ DEĞİŞEN TRAMER YOK,2021,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-joy/clio-otomatik-tesla-ekran-geri-gorus-krom-degisen-tramer-yok/29911077,865.000 TL,11 Haziran 2025,Ankara,Yenimahalle
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-5-tdci-titanium/emrah-auto-dan-2017-ford-fiesta-1-5-tdci-titanium-128-bin-km-de/30146765,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/11/30146765/c53971eb-88cd-43d4-80ac-e32546d1d64d_image_for_silan_30146765_240x180.jpg,Ford Fiesta 1.5 TDCi Titanium,EMRAH AUTO'DAN 2017 FORD FİESTA 1.5 TDCİ TITANIUM 128 BİN KM'DE,2017,https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-5-tdci-titanium/emrah-auto-dan-2017-ford-fiesta-1-5-tdci-titanium-128-bin-km-de/30146765,840.000 TL,11 Haziran 2025,İzmir,Konak
https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-2-mpi-style/sifir-ayarinda-52-000-km/30146602,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/11/30146602/a3a6c3dd-9d94-4649-8b01-1a48f68c6633_image_for_silan_30146602_240x180.jpg,Hyundai i20 1.2 MPI Style,SIFIR AYARINDA 52.000 KM,2015,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-2-mpi-style/sifir-ayarinda-52-000-km/30146602,780.000 TL,11 Haziran 2025,Antalya,Muratpaşa
https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-6-tdi-cr-style/daha-ucuzu-yok-dip-rakam/30146379,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/11/30146379/47cc698e-c020-4743-970c-c8e9f8bb80da_image_for_silan_30146379_240x180.jpg,Seat Leon 1.6 TDI CR Style,DAHA UCUZU YOK DİP RAKAM,2010,https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-6-tdi-cr-style/daha-ucuzu-yok-dip-rakam/30146379,380.000 TL,11 Haziran 2025,Antalya,Muratpaşa
https://www.arabam.com/ilan/sahibinden-satilik-volvo-v40-1-6-d-premium/sahibinden-volvo-v40-1-6-d-premium-2014-model/30145446,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/11/30145446/7ed29130-de74-452c-b3a6-17230f1f1c03_image_for_silan_30145446_240x180.jpg,Volvo V40 1.6 D Premium,Sahibinden Volvo V40 1.6 D Premium 2014 Model,2014,https://www.arabam.com/ilan/sahibinden-satilik-volvo-v40-1-6-d-premium/sahibinden-volvo-v40-1-6-d-premium-2014-model/30145446,965.000 TL,11 Haziran 2025,Antalya,Finike
https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-5-dci-joy/galeriden-renault-clio-1-5-dci-joy-2017-model-bursa/30145798,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/11/30145798/b7d5967e-0c2c-496a-b536-7ce902773a51_image_for_silan_30145798_240x180.jpg,Renault Clio 1.5 dCi Joy,Galeriden Renault Clio 1.5 dCi Joy 2017 Model Bursa,2017,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-5-dci-joy/galeriden-renault-clio-1-5-dci-joy-2017-model-bursa/30145798,699.000 TL,11 Haziran 2025,Bursa,Osmangazi
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-2-0-tdi-bluemotion-highline/2017-passat-2-0-bmt-150-bg-hayalet-ekran-tablet-masaj-ici-bej/30145518,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Passat 2.0 TDi BlueMotion Highline,2017 Passat 2.0 BMT 150 Bg Hayalet Ekran/Tablet/Masaj/ İçi Bej,2017,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-2-0-tdi-bluemotion-highline/2017-passat-2-0-bmt-150-bg-hayalet-ekran-tablet-masaj-ici-bej/30145518,1.175.000 TL,11 Haziran 2025,İzmir,Gaziemir
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-hdi-attraction/galeriden-citroen-c-elysee-1-6-hdi-attraction-2017-model-bursa/29843533,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Citroen C-Elysee 1.6 HDi Attraction,Galeriden Citroen C-Elysee 1.6 HDi Attraction 2017 Model Bursa,2017,https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-hdi-attraction/galeriden-citroen-c-elysee-1-6-hdi-attraction-2017-model-bursa/29843533,618.000 TL,11 Haziran 2025,Bursa,Osmangazi
https://www.arabam.com/ilan/galeriden-satilik-ford-kuga-1-5-tdci-st-line/hatasiz-boyasiz-degisensiz-hasar-kayitsiz-k-kartina-taksit/30145693,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Kuga 1.5 TDCi ST Line,HATASIZ BOYASIZ DEĞİŞENSİZ HASAR KAYITSIZ K.KARTINA TAKSİT,2017,https://www.arabam.com/ilan/galeriden-satilik-ford-kuga-1-5-tdci-st-line/hatasiz-boyasiz-degisensiz-hasar-kayitsiz-k-kartina-taksit/30145693,1.405.000 TL,11 Haziran 2025,Tekirdağ,Çerkezköy
https://www.arabam.com/ilan/sahibinden-satilik-opel-astra-1-4-t-enjoy/boyasiz-degisensiz-tramersiz-hatasiz-78-binde-2016-astra/30145279,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Opel Astra 1.4 T Enjoy,BOYASIZ DEĞİŞENSİZ TRAMERSİZ HATASIZ 78 BİNDE 2016 ASTRA,2016,https://www.arabam.com/ilan/sahibinden-satilik-opel-astra-1-4-t-enjoy/boyasiz-degisensiz-tramersiz-hatasiz-78-binde-2016-astra/30145279,960.000 TL,11 Haziran 2025,İzmir,Karşıyaka
https://www.arabam.com/ilan/sahibinden-satilik-opel-corsa-1-3-cdti-essentia/sahibinden-opel-corsa-1-3-cdti-essentia-2006-model/30144957,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Opel Corsa 1.3 CDTI Essentia,Sahibinden Opel Corsa 1.3 CDTI Essentia 2006 Model,2006,https://www.arabam.com/ilan/sahibinden-satilik-opel-corsa-1-3-cdti-essentia/sahibinden-opel-corsa-1-3-cdti-essentia-2006-model/30144957,363.000 TL,11 Haziran 2025,Zonguldak,Merkez
https://www.arabam.com/ilan/galeriden-satilik-honda-civic-1-6-i-vtec-eco-executive/konsah-group-2019-honda-civic-1-6i-vtec-executive-masrafsiz/29787358,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Honda Civic 1.6 i-VTEC Eco Executive,KONŞAH GROUP 2019 HONDA CİVİC 1.6İ VTEC EXECUTİVE MASRAFSIZ,2019,https://www.arabam.com/ilan/galeriden-satilik-honda-civic-1-6-i-vtec-eco-executive/konsah-group-2019-honda-civic-1-6i-vtec-executive-masrafsiz/29787358,1.095.000 TL,11 Haziran 2025,Kayseri,Kocasinan
https://www.arabam.com/ilan/galeriden-satilik-ford-tourneo-connect-1-5-ecoblue-deluxe/2021-ford-connect-1-5-dizel-hatasiz-boyasiz-degisensiz/29882366,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Tourneo Connect 1.5 EcoBlue Deluxe,2021 FORD CONNECT 1.5 DİZEL HATASIZ BOYASIZ DEĞİŞENSİZ,2021,https://www.arabam.com/ilan/galeriden-satilik-ford-tourneo-connect-1-5-ecoblue-deluxe/2021-ford-connect-1-5-dizel-hatasiz-boyasiz-degisensiz/29882366,995.500 TL,11 Haziran 2025,Denizli,Pamukkale
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-t-roc-1-5-tsi-r-line/otosize-den-vw-t-roc-r-line-cift-renk-panaromic-otonom/29875947,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen T-Roc 1.5 TSI R-Line,OTOSİZE'DEN VW T-ROC R-LİNE ÇİFT RENK PANAROMİC OTONOM,2023,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-t-roc-1-5-tsi-r-line/otosize-den-vw-t-roc-r-line-cift-renk-panaromic-otonom/29875947,1.845.000 TL,11 Haziran 2025,Konya,Karatay
https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-dci-touch/otosize-den-2017-megane-1-5-dci-touch-tesla-ekran-otomatik-ful/29875946,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault Megane 1.5 dCi Touch,OTOSİZE'DEN 2017 MEGANE 1.5 DCİ TOUCH TESLA EKRAN OTOMATİK FUL,2017,,825.000 TL,11 Haziran 2025,Konya,Karatay
https://www.arabam.com/ilan/galeriden-satilik-hyundai-bayon-1-0-t-gdi-style/otosize-den-2024-hyundai-bayon-style-1-0tgdi-makyajli-yeni-kasa/29875940,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Hyundai Bayon 1.0 T-GDI Style,OTOSİZE'DEN 2024 HYUNDAI BAYON STYLE 1.0TGDI MAKYAJLI YENİ KASA,2024,https://www.arabam.com/ilan/galeriden-satilik-hyundai-bayon-1-0-t-gdi-style/otosize-den-2024-hyundai-bayon-style-1-0tgdi-makyajli-yeni-kasa/29875940,1.385.000 TL,11 Haziran 2025,Konya,Karatay
https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-0-t-gdi-style/otosize-den-2023-hyundai-i20-1-0tgdi-style-hatasiz-boyasiz-full/29875939,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Hyundai i20 1.0 T-GDI Style,OTOSİZE'DEN 2023 HYUNDAİ İ20 1.0TGDİ STYLE HATASIZ BOYASIZ FULL,2023,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-0-t-gdi-style/otosize-den-2023-hyundai-i20-1-0tgdi-style-hatasiz-boyasiz-full/29875939,1.195.000 TL,11 Haziran 2025,Konya,Karatay
https://www.arabam.com/ilan/galeriden-satilik-nissan-juke-1-6-tekna/nissan-juke-otomatik-firsat-araci/29876532,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Nissan Juke 1.6 Tekna,NISSAN JUKE OTOMATİK FIRSAT ARACI,2012,https://www.arabam.com/ilan/galeriden-satilik-nissan-juke-1-6-tekna/nissan-juke-otomatik-firsat-araci/29876532,645.000 TL,11 Haziran 2025,Adana,Seyhan
https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-5-vision-plus/2023-23-000km-boyasiz-2024-cikisli-geri-gorus-carplay/29881658,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Toyota Corolla 1.5 Vision Plus,2023 / 23.000KM / BOYASIZ / 2024 ÇIKIŞLI / GERİ GÖRÜŞ / CARPLAY,2023,https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-5-vision-plus/2023-23-000km-boyasiz-2024-cikisli-geri-gorus-carplay/29881658,1.350.000 TL,11 Haziran 2025,İstanbul,Ataşehir
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-4-tsi-bluemotion-comfortline/2017-165-000km-passat-1-4-tsi-comfortline-otomatik/29881654,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29881654/46def00e-36eb-40cf-a095-ad70ad547f7c_image_for_silan_29881654_240x180.jpg,Volkswagen Passat 1.4 TSi BlueMotion Comfortline,2017 / 165.000KM / PASSAT 1.4 TSI COMFORTLINE / OTOMATİK,2017,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-4-tsi-bluemotion-comfortline/2017-165-000km-passat-1-4-tsi-comfortline-otomatik/29881654,1.160.000 TL,11 Haziran 2025,İstanbul,Ataşehir
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/250-bin-pesin-kalan-24-ay-vade-senet-imkani-otomatik-focus/29888949,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29888949/61022abb-734a-4966-992d-f5795af70753_image_for_silan_29888949_240x180.jpg,Ford Focus 1.5 TDCi Trend X,*250 BİN PEŞİN KALAN*24 AY VADE&SENET İMKANI*OTOMATİK FOCUS*,2015,,819.000 TL,11 Haziran 2025,İstanbul,Beylikdüzü
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/2016-model-ford-focus-1-5tdci-trend-x-degisensiz-kk-12-taksit/29878494,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29878494/0c93beab-506d-45e7-8281-03867f32c7c5_image_for_silan_29878494_240x180.jpg,Ford Focus 1.5 TDCi Trend X,2016 MODEL FORD FOCUS 1.5TDCİ TREND X DEĞİŞENSİZ KK.12 TAKSİT,2016,,708.000 TL,11 Haziran 2025,Amasya,Suluova
https://www.arabam.com/ilan/galeriden-satilik-renault-captur-1-2-touch/hacilar-2013-renault-captur-1-2tce-touch-boyasiz-otomatik/29876001,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29876001/105e3164-7e3c-4c18-a72d-690aa17a35b4_image_for_silan_29876001_240x180.jpg,Renault Captur 1.2 Touch,HACILAR-2013 RENAULT CAPTUR 1.2TCE TOUCH - BOYASIZ - OTOMATİK,2013,https://www.arabam.com/ilan/galeriden-satilik-renault-captur-1-2-touch/hacilar-2013-renault-captur-1-2tce-touch-boyasiz-otomatik/29876001,825.000 TL,11 Haziran 2025,Konya,Karatay
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-180-exclusive/ramm-motors-dan-maybach-donusum-dusuk-km/29887227,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29887227/7d7619ee-4b94-484a-9055-f77a3024aee4_image_for_silan_29887227_240x180.jpg,Mercedes - Benz E 180 Exclusive,RAMM MOTORS'DAN MAYBACH DÖNÜŞÜM DÜŞÜK KM,2018,https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-180-exclusive/ramm-motors-dan-maybach-donusum-dusuk-km/29887227,2.295.000 TL,11 Haziran 2025,İzmir,Karşıyaka
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-r-line/ramm-motors-dan-240-hp-4-4/29025978,https://arbstorage.mncdn.com/ilanfotograflari/2025/04/16/29025978/71dc09c3-355a-43c0-af1e-74a9bc4422d7_image_for_silan_29025978_240x180.jpg,Volkswagen Arteon 2.0 TDI R Line,RAMM MOTORS'DAN 240 HP 4*4,2018,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-r-line/ramm-motors-dan-240-hp-4-4/29025978,1.760.000 TL,11 Haziran 2025,İzmir,Karşıyaka
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/galeriden-fiat-egea-1-3-multijet-easy-2020-model-antalya/29879651,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29879651/a4ed9622-e6ad-4b09-a140-7722e7e2b98e_image_for_silan_29879651_240x180.jpg,Fiat Egea 1.3 Multijet Easy,Galeriden Fiat Egea 1.3 Multijet Easy 2020 Model Antalya,2020,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/galeriden-fiat-egea-1-3-multijet-easy-2020-model-antalya/29879651,820.000 TL,11 Haziran 2025,Antalya,Alanya
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-jetta-1-2-tsi-bluemotion-comfortline/2018cks-boyasizhatasizbeyazjetta-140bin-de-otomatik-1-2tsi/29877680,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Jetta 1.2 TSi BlueMotion Comfortline,2018_ÇKŞ/BOYASIZ_HATASIZ_BEYAZ_JETTA/140_BİN'DE/OTOMATİK/1.2_TSI,2017,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-jetta-1-2-tsi-bluemotion-comfortline/2018cks-boyasizhatasizbeyazjetta-140bin-de-otomatik-1-2tsi/29877680,1.175.000 TL,11 Haziran 2025,Kayseri,Kocasinan
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-2-tsi-comfortline/boyasiz-degisensiz-sadece-92-bin-km-otomatik/29874935,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Polo 1.2 TSi Comfortline,BOYASIZ DEĞİŞENSİZ SADECE 92 BİN KM OTOMATİK,2016,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-2-tsi-comfortline/boyasiz-degisensiz-sadece-92-bin-km-otomatik/29874935,925.000 TL,11 Haziran 2025,Antalya,Alanya
https://www.arabam.com/ilan/galeriden-satilik-jaguar-xf-2-7-d-premium-luxury/sunauto-dan-jaguar-xf-premium-luxury/29879487,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Jaguar XF 2.7 D Premium Luxury,SUNAUTO'dan JAGUAR XF PREMİUM LUXURY,2009,https://www.arabam.com/ilan/galeriden-satilik-jaguar-xf-2-7-d-premium-luxury/sunauto-dan-jaguar-xf-premium-luxury/29879487,999.999 TL,11 Haziran 2025,Gaziantep,Şehitkamil
https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/bmw-3-20i-first-edition-m-sport-280-hp-borusan-bayi-cikisi/29888486,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,BMW 3 Serisi 320i First Edition M Sport,BMW 3.20İ FİRST EDİTİON M SPORT 280 HP BORUSAN BAYİ ÇIKIŞI,2019,https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/bmw-3-20i-first-edition-m-sport-280-hp-borusan-bayi-cikisi/29888486,2.225.000 TL,11 Haziran 2025,Bartın,Merkez
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-tiguan-1-4-tsi-cup/2015-model-tiguan-1-4-tsi-bluemotion-hatasiz-boyasiz-cam-tavan/29881963,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Tiguan 1.4 TSI Cup,2015 MODEL TİGUAN 1.4 TSİ BLUEMOTİON HATASIZ BOYASIZ CAM TAVAN,2015,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-tiguan-1-4-tsi-cup/2015-model-tiguan-1-4-tsi-bluemotion-hatasiz-boyasiz-cam-tavan/29881963,1.160.000 TL,11 Haziran 2025,Antalya,Kepez
https://www.arabam.com/ilan/galeriden-satilik-peugeot-2008-1-6-bluehdi-allure/2017-2008-suv-allure-full-1-6-bluehdi-otomatik-hatasiz-boyasiz/29881960,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Peugeot 2008 1.6 BlueHDI Allure,2017 2008 SUV ALLURE+FULL 1.6 BLUEHDİ OTOMATİK HATASIZ BOYASIZ,2017,https://www.arabam.com/ilan/galeriden-satilik-peugeot-2008-1-6-bluehdi-allure/2017-2008-suv-allure-full-1-6-bluehdi-otomatik-hatasiz-boyasiz/29881960,955.000 TL,11 Haziran 2025,Antalya,Kepez
https://www.arabam.com/ilan/galeriden-satilik-dacia-duster-1-3-tce-comfort/ozsan-otomotivden-hatasiz-boyasiz-otomatik-vites-dacia-duster/29877734,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Dacia Duster 1.3 Tce Comfort,ÖZŞAN OTOMOTİVDEN HATASIZ BOYASIZ OTOMATİK VİTES DACİA DUSTER .,2021,https://www.arabam.com/ilan/galeriden-satilik-dacia-duster-1-3-tce-comfort/ozsan-otomotivden-hatasiz-boyasiz-otomatik-vites-dacia-duster/29877734,977.000 TL,11 Haziran 2025,Manisa,Akhisar
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-jetta-1-4-tsi-trendline/ozsan-otomotivden-tramersiz-cok-duzgun-jetta-eksperi-fotolarda/29877732,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Jetta 1.4 TSi Trendline,ÖZŞAN OTOMOTİVDEN TRAMERSİZ ÇOK DÜZGÜN JETTA EKSPERİ FOTOLARDA,2012,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-jetta-1-4-tsi-trendline/ozsan-otomotivden-tramersiz-cok-duzgun-jetta-eksperi-fotolarda/29877732,767.000 TL,11 Haziran 2025,Manisa,Akhisar
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-comfort/tavan-kaput-bagaj-boyasiz/29714224,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Focus 1.6 Comfort,TAVAN KAPUT BAGAJ BOYASIZ,2011,https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-comfort/tavan-kaput-bagaj-boyasiz/29714224,595.000 TL,11 Haziran 2025,İstanbul,Pendik
https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-6-tdi-style/boya-degisen-tramer-yok-seat-leon-1-6-tdi-style-2015-model-112-000-km-beyaz/29885175,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Seat Leon 1.6 TDI Style,"Boya-Değişen-Tramer Yok 
Seat Leon 1.6 TDI Style 2015 Model 112.000 km Beyaz",2015,https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-6-tdi-style/boya-degisen-tramer-yok-seat-leon-1-6-tdi-style-2015-model-112-000-km-beyaz/29885175,1.020.000 TL,11 Haziran 2025,Çankırı,Ilgaz
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-4-attraction/hatasiz-boyasiz-dusuk-km-c3/29883008,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Citroen C3 1.4 Attraction,HATASIZ BOYASIZ DÜŞÜK KM C3,2011,https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-4-attraction/hatasiz-boyasiz-dusuk-km-c3/29883008,518.000 TL,11 Haziran 2025,Ankara,Akyurt
https://www.arabam.com/ilan/galeriden-satilik-peugeot-208-1-2-puretech-prime/galeriden-peugeot-208-1-2-puretech-prime-2021-model-antalya/29877059,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Peugeot 208 1.2 PureTech Prime,Galeriden Peugeot 208 1.2 PureTech Prime 2021 Model Antalya,2021,,1.075.000 TL,11 Haziran 2025,Antalya,Muratpaşa
https://www.arabam.com/ilan/galeriden-satilik-kuba-eland-200/2015-kuba-eland-200t/27025112,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Kuba Eland 200,2015 KUBA ELAND 200T,2015,https://www.arabam.com/ilan/galeriden-satilik-kuba-eland-200/2015-kuba-eland-200t/27025112,115.000 TL,11 Haziran 2025,Ankara,Kahramankazan
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-titanium/keser-den-hatasiz-focus-titanium-koltuk-isitma-led-far-yikama/29879231,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29879231/7609f03b-4ed0-420f-83ea-0c478a2ceffa_image_for_silan_29879231_240x180.jpg,Ford Focus 1.6 TDCi Titanium,KESER'DEN HATASIZ FOCUS TİTANİUM+KOLTUK ISITMA+LED FAR+YIKAMA,2012,https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-titanium/keser-den-hatasiz-focus-titanium-koltuk-isitma-led-far-yikama/29879231,669.000 TL,11 Haziran 2025,Gaziantep,Şehitkamil
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-2-0-tdi/galeriden-audi-a5-sportback-2-0-tdi-2011-model-kayseri/26001518,https://arbstorage.mncdn.com/ilanfotograflari/2024/07/27/26001518/7985c236-64d3-4029-93e2-cb1c2126fe9b_image_for_silan_26001518_240x180.jpg,Audi A5 Sportback 2.0 TDI,Galeriden Audi A5 Sportback 2.0 TDI 2011 Model Kayseri,2011,https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-2-0-tdi/galeriden-audi-a5-sportback-2-0-tdi-2011-model-kayseri/26001518,1.250.000 TL,11 Haziran 2025,Kayseri,Melikgazi
https://www.arabam.com/ilan/galeriden-satilik-nissan-pick-up-4wd/galeriden-nissan-pick-up-4wd-1998-model-aydin/29630774,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/12/29630774/a1110f4d-bf3e-430b-97da-e57ee5fa3dbc_image_for_silan_29630774_240x180.jpg,Nissan Pick Up 4WD,Galeriden Nissan Pick Up 4WD 1998 Model Aydın,1998,https://www.arabam.com/ilan/galeriden-satilik-nissan-pick-up-4wd/galeriden-nissan-pick-up-4wd-1998-model-aydin/29630774,350.000 TL,11 Haziran 2025,Aydın,Söke
https://www.arabam.com/ilan/galeriden-satilik-hyundai-getz-1-5-crdi-vgt/hyundai-getz-1-5-crdi-hy-klm-2005-km-372000-manuel-dizel/28117381,https://arbstorage.mncdn.com/ilanfotograflari/2025/02/26/28117381/02afd219-6047-4430-abd9-e5475109b2be_image_for_silan_28117381_240x180.jpg,Hyundai Getz 1.5 CRDi VGT,Hyundai GETZ - 1.5 CRDI HY KLM-2005- Km :372000 - Manuel - Dizel,2005,https://www.arabam.com/ilan/galeriden-satilik-hyundai-getz-1-5-crdi-vgt/hyundai-getz-1-5-crdi-hy-klm-2005-km-372000-manuel-dizel/28117381,330.000 TL,11 Haziran 2025,Şanlıurfa,Haliliye
https://www.arabam.com/ilan/galeriden-satilik-tofas-kartal-slx/aciliyeti-vardir/29888499,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29888499/7f424ae3-d22b-46e9-9c26-a04374a4f813_image_for_silan_29888499_240x180.jpg,Tofaş Kartal SLX,ACİLİYETİ VARDIR,1994,https://www.arabam.com/ilan/galeriden-satilik-tofas-kartal-slx/aciliyeti-vardir/29888499,122.000 TL,11 Haziran 2025,Osmaniye,Bahçe
